158;4 estrellas;ASPEN TOWERS ;75;204;PARAGUAY 857;RETIRO;4313-1919;xaretino@aspenhotels.com.ar;-58.3792;-34.5977
398;Hosp. B;OLLEROS;30;57;OLLEROS 3146;COLEGIALES;4552-9975;;-58.4482;-34.5779
49;2 estrellas;LA AVENTURA HOTEL (ex LAS FAMILIAS);50;85;ITUZAINGO 763;BARRACAS;4362-0519;;-58.3749;-34.631
46;1 estrellas;AVENIDA PETIT HOTEL;51;97;AV DE MAYO 1347;MONSERRAT;4381-2428 / 7831;avenidapetit@gmail.com;-58.3855;-34.6093
44;1 estrellas;MILAN;45;96;MONTEVIDEO 337;SAN NICOLAS;4373-0759 / 4374-1906;info@milanhotel.com.ar;-58.3893;-34.6049
45;2 estrellas;CHILE;68;119;AV. DE MAYO 1297;MONSERRAT;4383-7877 / 1333;reseras@hotelchile.com.ar;-58.3847;-34.6092
42;1 estrellas;QUITO;15;40;ALSINA 2737;BALVANERA;4957-5056;;-58.4049;-34.6123
43;3 estrellas;LIBERTY HOTEL;94;190;CORRIENTES 632;SAN NICOLAS;5279-0000;ventas@liberty-hotel.com.ar;-58.3757;-34.6034
41;REG DE PREST;LA CASCADA TOWN HOUSE HOTEL;15;30;Vuelta de Obligado 4578;NUÑEZ;4703-1251;info@lacascadatownhouse.com.ar;-58.4724;-34.5412
5;1 estrellas;BRISAS HOTEL;40;85;TACUARI 1621/25;CONSTITUCION;4300-5076 / 77;hotelbrisas1@gmail.com;-58.3771;-34.6271
5041;APART 2 estrellas;URBAN SUITES RECOLETA;35;70;JUNIN 1727;RECOLETA;4803-2300;info@urbanrecoleta.com;-58.3927;-34.589
5040;APART 2 estrellas;AMERIAN CONGRESO;90;302;Bartolomé Mitre 1744;SAN NICOLAS;5032-5200;;-58.3914;-34.608
